26 Ene.;;0;0;1;0;0;;0;0;;0;;0;19;13;;0;;0;0;0;;0;;;0;1;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;36;1;
27 Ene.;;0;0;0;0;0;;0;0;;0;;0;1;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;0;
28 Ene.;;0;0;1;0;0;;0;0;;0;;0;19;23;;0;;1;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;1;46;0;
29 Ene.;;0;0;19;0;0;;0;0;;0;;0;112;51;;0;;0;0;2;;0;;;0;0;0;;2;0;;2;0;0;1;0;0;0;0;0;;0;0;;0;0;1;190;0;
30 Ene.;;0;0;1;0;0;;0;0;;0;;0;11;2;;0;;0;2;0;;0;;;0;0;0;;3;0;;10;0;0;0;0;0;0;0;0;;0;0;;0;0;0;29;0;
31 Ene.;;0;0;1;0;0;;0;0;;0;;0;4;0;;0;;0;0;0;;0;;;0;1;0;;1;0;;2;0;0;0;0;0;0;0;0;;0;0;;0;0;1;10;0;
1    Feb.;;0;0;10;0;0;;0;0;;0;;0;13;4;;0;;0;1;7;;0;;;0;0;0;;0;0;;2;0;0;1;0;0;0;0;0;;0;0;;0;0;0;38;0;
2   Feb.;;0;0;50;0;0;;0;0;;0;;0;157;110;;0;;0;0;17;;0;;;0;0;0;;1;0;;11;0;0;2;0;0;0;0;5;;0;0;;4;0;2;359;0;
3   Feb.;;0;0;25;0;0;;0;0;;0;;0;22;15;;0;;0;0;4;;0;;;0;0;0;;3;0;;10;0;0;1;0;1;0;0;1;;0;0;;1;0;0;83;0;
4   Feb.;;0;0;26;0;0;;0;0;;0;;0;20;19;;0;;1;0;4;;0;;;0;1;0;;1;0;;4;0;0;0;0;0;0;0;0;;0;0;;0;0;0;76;1;
5   Feb.;;0;0;81;0;0;;0;0;;0;;0;16;61;;0;;0;0;10;;0;;;0;1;0;;0;0;;1;0;0;3;2;0;0;0;0;;0;0;;0;0;0;175;0;
6   Feb.;;0;0;1;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;3;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6;0;
7   Feb.;;0;0;26;0;0;;0;0;;0;;0;7;2;;0;;0;0;4;;0;;;0;0;0;;0;0;;39;0;0;0;0;0;0;0;1;;0;0;;0;0;0;79;0;
8   Feb.;;0;0;13;0;0;;0;0;;0;;0;4;10;;0;;0;0;5;;0;;;0;0;0;;1;0;;25;0;0;0;0;0;0;0;0;;0;0;;1;0;1;60;0;
9   Feb.;;0;0;67;0;0;;0;0;;0;;0;38;18;;0;;0;1;17;;0;;;0;0;0;;0;0;;52;0;0;0;0;0;1;0;4;;0;0;;3;0;1;202;0;
